IP,"Reverse DNS","Best-guess OS fingerprint","OS guess accuracy"
217.146.128.217,at1-2-0-6.frankfurt-1.celox.net,"Avaya G700 Telephony Media Gateway or Sun Advanced Lights Out Maganer 1.5.2 (VxWorks)",97
217.146.129.154,port-217-146-129-154.static.qsc.de,"Avaya G700 Telephony Media Gateway or Sun Advanced Lights Out Maganer 1.5.2 (VxWorks)",97
217.146.129.184,port-217-146-129-184.static.qsc.de,"Avaya G700 Telephony Media Gateway or Sun Advanced Lights Out Maganer 1.5.2 (VxWorks)",95
217.146.134.114,port-217-146-134-114.static.qsc.de,"Avaya G700 Telephony Media Gateway or Sun Advanced Lights Out Maganer 1.5.2 (VxWorks)",97
217.146.136.241,port-217-146-136-241.static.qsc.de,"Avaya G700 Telephony Media Gateway or Sun Advanced Lights Out Maganer 1.5.2 (VxWorks)",97
217.146.157.53,port-217-146-157-53.static.qsc.de,"Avaya G700 Telephony Media Gateway or Sun Advanced Lights Out Maganer 1.5.2 (VxWorks)",94
217.147.40.114,earth.7d.lt,"FreeBSD 8.0-RELEASE",97
217.148.167.147,www.fiero.nl,"Linux 2.6.13 - 2.6.32",96
217.148.178.12,,"Linux 2.6.38 - 3.0",96
217.148.80.165,,"Linux 2.6.18 - 2.6.32",96
217.150.209.90,host-90.classe-217-150-209.minorisa.net,"Linux 2.4.32 (x86)",96
217.150.56.17,TRANSINFOSET-gw.transtelecom.net,"Juniper Networks J2320 or MX5-T router; or EX2200, EX3200, EX4200, or EX8200 switch (JUNOS 8.5 - 11.2)",95
217.151.52.177,host52-177.etanet.se,"Extreme Networks Summit X450e switch (ExtremeXOS 15.3)",96
217.15.55.210,static.intinform.ru,"Linux 2.6.9 - 2.6.18",96
217.156.144.46,,"HP LaserJet 1320 printer",92
217.156.85.81,core.buh.idilis.net,"Juniper MX960 router (JUNOS 9.5R3.7)",95
217.159.138.1,1.138.159.217.dyn.estpak.ee,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
217.16.18.133,,"Linksys WRV54G WAP",98
217.164.144.76,,"Linux 2.4.33 (embedded)",95
217.170.20.28,jointtransit.glasvezelringhilversum.nl,"Juniper MX960 router (JUNOS 9.5R3.7)",98
217.170.89.137,,"Juniper MX960 router (JUNOS 9.5R3.7)",96
217.173.224.4,lo01.IPc01.S-ZH-HD-235.bb.telecom.li,"Foundry NetIron MLX switch (IronWare 3.8.0)",97
217.174.181.16,mvts16.protel-intl.com,"Linux 2.6.18",95
217.174.97.2,hermes.2sun.ru,"Microsoft Windows Server 2003 SP2",99
217.175.234.129,,"Juniper MX960 router (JUNOS 9.5R3.7)",97
217.175.254.249,swi01.r001.f.tiscali.de,"Juniper MX960 router (JUNOS 9.5R3.7)",97
217.18.240.187,mail.dnsenigma.com,"Linux 2.6.9 - 2.6.30",96
217.18.249.89,,"Juniper MX960 router (JUNOS 9.5R3.7)",96
217.18.77.132,hosted.by.qweb.nl,"Linux 2.6.18",96
217.195.114.71,talmon.nl,"FreeBSD 5.3 or 5.5 (x86)",97
217.195.117.138,intranet.mediamonks.net,"FreeBSD 7.1-RELEASE",98
217.195.118.159,powered-by.nedstars.nl,"Linux 2.4.18 - 2.4.35 (likely embedded)",99
217.195.121.79,powered-by.vellance.com,"FreeBSD 7.0-RELEASE-p1 - 10.0-CURRENT",97
217.195.123.168,powered-by.vellance.com,"FreeBSD 8.0-RELEASE",99
217.195.123.16,powered-by.vellance.com,"FreeBSD 7.1-RELEASE",98
217.195.124.141,vm3223.vellance.net,"FreeBSD 7.0-RELEASE-p1 - 10.0-CURRENT",98
217.195.124.156,powered-by.vellance.com,"FreeBSD 7.0-RELEASE-p1 - 10.0-CURRENT",97
217.195.181.251,,"Linux 2.6.13 - 2.6.32",95
217.197.125.62,,"FreeBSD 7.0-RELEASE",96
217.197.253.113,,"Microsoft Windows XP SP2 or SP3",96
217.198.130.106,,"Linux 3.0",95
217.198.130.60,,"Linux 2.6.32 - 3.2",95
217.198.139.244,,"Linux 2.6.32 - 3.2",99
217.198.140.199,,"Netgear DG834G WAP or Western Digital WD TV media player",96
217.198.141.193,,"Netgear DG834G WAP or Western Digital WD TV media player",96
217.198.141.23,,"Netgear DG834G WAP or Western Digital WD TV media player",96
217.198.141.250,,"Linux 2.6.32",96
217.198.143.23,,"Linux 2.6.32",96
217.199.22.25,,"3Com 3016 router",93
217.20.170.190,v1044.nval-sw.kv.wnet.ua,"Extreme Networks x250e or x350 switch (ExtremeXOS 12.0.1 - 12.0.3)",99
217.20.176.218,v3472.hostsimf.sf.wnet.ua,"Juniper Networks JUNOS 7.3R6",95
217.20.177.126,v119.cr1.dn.wnet.ua,"Linksys WRV54G WAP",96
217.20.180.82,ae0-v371.cs1.kh.wnet.ua,"Juniper J4350 router",97
217.20.191.61,monitoring.wnet.ua,"Linux 2.6.9 - 2.6.30",98
217.212.231.167,,"Linux 2.6.32",96
217.212.252.75,217-212-252-75.customer.teliacarrier.com,"Linux 2.6.32 - 3.2",98
217.22.92.33,,"OpenWrt White Russian 0.9 (Linux 2.4.30)",95
217.230.181.208,pD9E6B5D0.dip0.t-ipconnect.de,"T-Home Speedport W 504V WAP",98
217.230.240.191,pD9E6F0BF.dip0.t-ipconnect.de,"Arcor-Easy Box A 300 WLAN wireless ADSL router",99
217.23.134.124,node-124-134-23-217.caravan.ru,"FreeBSD 7.0-RELEASE",98
217.23.144.236,mrmac.ru,"FreeBSD 6.1-RELEASE - 6.2",97
217.24.219.214,,"Linux 2.6.18",95
217.24.219.225,,"Linux 2.6.18",96
217.24.219.235,,"Linux 2.6.32",96
217.243.192.101,,"Linux 2.6.32 - 3.2",96
217.243.203.17,,"Avaya G700 Telephony Media Gateway or Sun Advanced Lights Out Maganer 1.5.2 (VxWorks)",96
217.26.117.8,parkmobile-8.win.iu.nl,"Microsoft Windows 2000 SP4",97
217.26.176.40,,"Linux 2.6.24 - 2.6.25",96
217.27.41.189,,"Linux 2.6.18 - 2.6.32",96
217.27.42.241,,"Sphairon Turbolink IAD DSL modem",96
217.27.43.105,,"Linux 2.6.18 - 2.6.32",96
217.27.43.125,,"Linux 2.6.18 - 2.6.32",98
217.27.43.85,,"Linux 2.6.18 - 2.6.32",96
217.28.208.62,,"HP LaserJet 4000 printer",87
217.28.211.97,,"Juniper MX960 router (JUNOS 9.5R3.7)",95
217.28.212.42,,"Linux 2.6.8 - 2.6.27",99
217.28.213.1,,"Juniper MX960 router (JUNOS 9.5R3.7)",95
217.28.214.225,,"Juniper MX960 router (JUNOS 9.5R3.7)",99
217.28.218.94,,"Linksys SPA901, SPA921, or SPA 941 SIP VoIP phone",94
217.31.82.108,junicom2-ssl3.adns.de,"Linux 2.6.30",92
217.31.82.125,server2-1.wecotec.de,"Linux 2.6.30",90
217.31.82.132,meine-erholungswoche-ssl.adns.de,"Linux 2.6.30",90
217.31.82.1,v13-217-31-82-1.gw-163.ffm2.hostserver.de,"OpenBSD 5.3",96
217.31.82.67,ssl-stockundstein-digramm.adns.de,"Linux 2.6.38",94
217.31.83.134,bstrgbr1.adns.de,"Linux 2.6.30",90
217.31.83.151,bstrgbr2.adns.de,"Linux 2.6.30",90
217.31.83.75,setlog-bb-1.adns.de,"Linux 2.6.30",90
217.5.196.161,,"Avaya G700 Telephony Media Gateway or Sun Advanced Lights Out Maganer 1.5.2 (VxWorks)",97
217.6.103.185,,"Avaya G700 Telephony Media Gateway or Sun Advanced Lights Out Maganer 1.5.2 (VxWorks)",97
217.6.144.1,,"Avaya G700 Telephony Media Gateway or Sun Advanced Lights Out Maganer 1.5.2 (VxWorks)",96
217.6.160.185,,"Avaya G700 Telephony Media Gateway or Sun Advanced Lights Out Maganer 1.5.2 (VxWorks)",97
217.6.163.41,,"Avaya G700 Telephony Media Gateway or Sun Advanced Lights Out Maganer 1.5.2 (VxWorks)",97
217.6.17.15,board.snogard.de,"Linux 2.6.23 - 2.6.38",99
217.6.17.165,,"Linux 2.6.23 - 2.6.38",99
217.6.178.121,,"Avaya G700 Telephony Media Gateway or Sun Advanced Lights Out Maganer 1.5.2 (VxWorks)",97
217.6.29.225,,"Avaya G700 Telephony Media Gateway or Sun Advanced Lights Out Maganer 1.5.2 (VxWorks)",93
217.63.100.11,,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",91
217.63.117.91,,"Comtrend CT536 wireless ADSL router",89
217.6.36.17,,"Netgear WGN824 v2 DSL router",96
217.63.82.171,cable-217-63-82-171.zeelandnet.nl,"Linux 2.6.19 - 2.6.32",96
217.65.2.20,mail.kreatika.ru,"FreeBSD 7.0-RELEASE-p2 - 7.1-PRERELEASE",99
217.6.55.81,,"Avaya G700 Telephony Media Gateway or Sun Advanced Lights Out Maganer 1.5.2 (VxWorks)",97
217.66.105.76,host-76-105.emplot.net,"FreeBSD 6.1-RELEASE - 6.2",96
217.66.113.226,156.ge-2-0-2.cr-th2-int-1.b3g-telecom.com,"Juniper Networks JUNOS 7.3R6",92
217.67.225.133,,"Netgear EVA8000 Digital Entertainer set top box",98
217.67.225.159,,"Netgear EVA8000 Digital Entertainer set top box",98
217.67.225.188,,"Netgear EVA8000 Digital Entertainer set top box",98
217.67.225.97,,"Netgear EVA8000 Digital Entertainer set top box",99
217.67.242.206,,"FreeBSD 6.1-RELEASE - 6.2",96
217.67.248.101,ats7.prioserve.net,"APC 7940 Network Management Card (AOS 3.7.3)",98
217.67.68.109,pppoe.217-67-68-109.M-NAS02.mytrinity.com.ua,"Linksys WRV54G WAP",97
217.67.77.232,pppoe.217-67-77-232.M-NAS04.mytrinity.com.ua,"Microsoft Windows XP SP2 or SP3",96
217.69.169.13,,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",96
217.7.103.185,,"Avaya G700 Telephony Media Gateway or Sun Advanced Lights Out Maganer 1.5.2 (VxWorks)",97
2.177.18.94,,"ZyXEL Prestige 2602R-D1A ADSL router (ZyNOS 3.40)",93
217.71.99.222,Nepustil-STU.de.lambdanet.net,"FreeBSD 8.0-RELEASE",99
217.73.144.213,cust-als.ecngs.de,"APC AP7851 power distribution unit (AOS 2.7.0)",97
217.73.144.252,rt-da.elbracht.net,"HP ProCurve 9304m or 9308m switch",97
217.73.144.62,ns.elbracht.net,"FreeBSD 5.3 or 5.5 (x86)",97
217.74.102.252,,"Foundry FastIron switch (4802, FESX, GS 648P, X448, or II Plus) (IronWare)",97
217.7.5.121,,"Avaya G700 Telephony Media Gateway or Sun Advanced Lights Out Maganer 1.5.2 (VxWorks)",95
217.75.146.156,Defoe.gay-bg.net,"Linux 2.6.13 - 2.6.32",96
217.7.52.145,,"Avaya G700 Telephony Media Gateway or Sun Advanced Lights Out Maganer 1.5.2 (VxWorks)",96
217.76.196.185,,"Juniper MX960 router (JUNOS 9.5R3.7)",95
217.76.199.117,,"Juniper MX960 router (JUNOS 9.5R3.7)",95
217.76.204.245,,"Juniper MX960 router (JUNOS 9.5R3.7)",95
217.76.204.57,,"Juniper JUNOS 10.4R6.5",95
217.76.205.13,,"Juniper MX960 router (JUNOS 9.5R3.7)",95
217.76.206.49,,"Juniper MX960 router (JUNOS 9.5R3.7)",95
217.7.7.105,,"Avaya G700 Telephony Media Gateway or Sun Advanced Lights Out Maganer 1.5.2 (VxWorks)",97
217.77.128.161,kubus0-128-160.routers.luna.net,"Juniper Networks M10 or M320 router (JUNOS 7.4R3.4)",95
217.77.128.197,gyro3-128-192.routers.luna.net,"Juniper Networks JUNOS 7.3R6",95
217.77.128.249,,"Juniper Networks JUNOS 7.3R6",95
217.77.212.161,,"Linksys WRV54G WAP",99
217.77.99.17,,"Juniper Networks M10 or M320 router (JUNOS 7.4R3.4)",95
217.78.176.182,,"FreeBSD 7.0-RELEASE",96
217.78.227.249,,"Comtrend CT536 wireless ADSL router",98
217.79.10.129,ae-01-0897.MXZS.spb.obit.ru,"Juniper JUNOS 10.4R6.5",94
217.79.179.202,sharingplus.tv,"Microsoft Windows Vista",95
217.79.186.145,ns2.weheartwebsites.de,"Linux 2.6.18 - 2.6.31",95
217.79.242.253,,"Foundry BigIron RX switch, NetIron MLX switch, or NetIron 4000 XMR switch (IronWare 2.2.1 - 3.6.0)",99
217.79.2.89,ae-00-0585.MXK7.spb.obit.ru,"Juniper MX960 router (JUNOS 9.5R3.7)",97
217.79.2.93,ae-00-0586.MXK7.spb.obit.ru,"Juniper JUNOS 10.4R6.5",95
217.88.173.237,pD958ADED.dip0.t-ipconnect.de,"T-Home Speedport W 504V WAP",99
217.89.92.105,,"Avaya G700 Telephony Media Gateway or Sun Advanced Lights Out Maganer 1.5.2 (VxWorks)",96
217.9.150.178,,"ShoreTel ShoreGear-T1 VoIP switch",94
217.9.150.6,,"Juniper Networks ERX-700 router",95
217.9.17.203,,"HP ProCurve 2650, 2824, 2848, or 5300xl switch",92
217.9.17.249,,"HP ProCurve 2650, 2824, 2848, or 5300xl switch",91
217.97.215.153,host-215.153.elzappero.net,"Acorp W400G or W422G wireless ADSL modem (MontaVista embedded Linux 2.4.17)",88
217.97.222.145,host-222.145.elzappero.net,"AVM FRITZ!Box FON WLAN 7170 WAP",95
217.97.222.89,host-222.89.elzappero.net,"Linux 2.6.32 - 2.6.33",96
218.0.1.113,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
218.0.135.167,167.135.0.218.broad.tz.zj.dynamic.163data.com.cn,"Linksys WRV54G WAP",96
218.0.6.77,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
218.101.216.107,,"Linux 2.6.18 - 2.6.32",99
218.102.105.249,pcd573249.netvigator.com,"Linux 2.4.33 (embedded)",99
218.102.125.113,pcd593113.netvigator.com,"Linux 2.4.33 (embedded)",99
218.102.145.124,pcd613124.netvigator.com,"Linux 2.4.33 (embedded)",99
218.102.165.51,pcd633051.netvigator.com,"ipTIME PRO 54G WAP",91
218.102.209.7,pcd677007.netvigator.com,"Asus RT-AC66U router (Linux 2.6)",91
218.103.113.188,188.113.103.218.static.netvigator.com,"D-Link DWL-624+ or DWL-2000AP, or TRENDnet TEW-432BRP WAP",88
218.103.143.38,n218103143038.netvigator.com,"Linux 2.4.33 (embedded)",99
218.103.22.178,pcd746178.netvigator.com,"Microsoft Windows 2000 SP4",95
218.103.244.58,n218103244058.netvigator.com,"Linux 2.6.16",95
218.106.133.97,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
218.107.215.33,,"Linux 2.4.33 (embedded)",93
218.1.100.238,,"Radware LinkProof load balancer",98
218.111.13.54,,"Linux 2.6.14 - 2.6.30",97
218.111.215.42,,"Linux 2.6.14 - 2.6.30",97
218.11.31.141,,"Linux 2.4.33 (embedded)",92
218.13.181.65,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
218.14.117.227,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
218.14.151.129,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
218.14.230.1,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
218.14.89.149,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
218.150.199.75,,"HP Officejet J4680 printer",98
218.150.35.55,,"DD-WRT (Linux 2.6.23, MIPS)",99
218.150.95.1,,"D-Link DVG-5112S or DVG-6004S VoIP adapter",96
218.15.119.157,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
218.15.153.21,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
218.15.191.77,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
218.15.200.97,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
218.15.201.93,93.201.15.218.broad.yf.gd.dynamic.163data.com.cn,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
218.15.221.65,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
218.15.223.57,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
218.15.232.157,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
218.15.23.225,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
218.15.27.161,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
218.153.152.54,,"D-Link DVG-5112S or DVG-6004S VoIP adapter",96
218.154.203.46,,"Linux 2.6.29 - 2.6.31",97
218.154.73.39,,"Linux 2.4.18 - 2.4.35 (likely embedded)",96
218.155.57.58,,"Linksys WRV54G WAP",97
218.156.35.197,,"Linux 2.6.14 - 2.6.30",94
218.157.51.130,,"Nortel DMS-10 telephony switch",96
218.158.142.72,,"Linux 2.6.18",97
218.16.157.161,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
218.16.239.225,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
218.16.242.117,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
218.16.242.73,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
218.16.245.89,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
218.17.166.126,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
218.174.33.205,218-174-33-205.dynamic.hinet.net,"Microsoft Windows XP SP2 or SP3",96
218.18.148.200,200.148.18.218.broad.sz.gd.dynamic.163data.com.cn,"Linux 2.4.33 (embedded)",92
218.19.194.25,,"Linux 2.4.33 (embedded)",96
218.201.7.194,,"Linux 2.4.33 (embedded)",95
218.204.241.33,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
218.204.241.73,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
218.204.244.162,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
218.204.244.77,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
218.204.245.205,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
218.204.246.17,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
218.208.64.18,,"3Com 3016 router",92
218.2.129.1,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
218.22.106.209,,"Redback Networks SmartEdge 600 router (SmartEdge OS)",93
218.22.106.225,,"Redback Networks SmartEdge 600 router (SmartEdge OS)",95
218.22.106.87,,"Redback Networks SmartEdge 600 router (SmartEdge OS)",95
218.22.107.144,,"Redback Networks SmartEdge 600 router (SmartEdge OS)",96
218.22.107.200,,"Redback Networks SmartEdge 600 router (SmartEdge OS)",95
218.22.107.240,,"Redback Networks SmartEdge 600 router (SmartEdge OS)",93
218.22.107.77,,"Redback Networks SmartEdge 600 router (SmartEdge OS)",96
218.22.107.89,,"Redback Networks SmartEdge 600 router (SmartEdge OS)",95
218.22.115.122,,"OpenWrt (Linux 2.4.32)",93
218.22.115.142,,"Netgear WGR614v7 wireless broadband router",92
218.22.127.122,,"Patton SmartNode 4960 VoIP adapter (SmartWare 4.2)",81
218.22.127.197,,"Patton SmartNode 4960 VoIP adapter (SmartWare 4.2)",81
218.22.127.200,,"T-Marc 254H switch",99
218.22.134.43,,"Linux 2.6.27",96
218.22.139.195,,"Microsoft Windows Vista",96
218.22.140.53,,"Microsoft Windows XP SP3",99
218.22.153.2,,"Microsoft Windows Server 2003 Enterprise Edition",93
218.22.154.157,,"Microsoft Windows XP SP2",99
218.22.179.186,,"3Com SuperStack 3 Switch 4500",92
218.22.180.234,,"OpenWrt (Linux 2.4.32)",98
218.22.184.2,,"Microsoft Windows XP SP2",96
218.22.190.105,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
218.22.192.68,,"Microsoft Windows XP SP2 or Windows Server 2003 SP1 or SP2",97
218.22.20.34,,"Microsoft Windows XP SP2",97
218.22.209.190,,"3Com 3016 router",89
218.22.209.26,,"3Com 3016 router",97
218.22.223.26,,"Cisco IP Phone 7912-series",88
218.22.235.242,,"Huawei Quidway S3526C switch (VRP 3.10)",99
218.22.24.133,133.24.22.218.broad.static.hf.ah.cndata.com,"Microsoft Windows XP SP2 or Windows Server 2003 SP1 or SP2",97
218.22.250.118,,"3Com 3016 router",91
218.22.26.105,105.26.22.218.broad.static.hf.ah.cndata.com,"3Com 5500-EI switch",95
218.22.32.22,22.32.22.218.broad.static.hf.ah.cndata.com,"Microsoft Windows Server 2003 SP2",92
218.22.49.78,,"Netopia 2247 ADSL router",88
218.22.57.219,,"3Com 3016 router",91
218.22.59.134,,"ZyXEL Prestige 660HW-61 ADSL router (ZyNOS 3.40)",99
218.22.82.59,,"Microsoft Windows XP SP3",96
218.22.86.34,,"Patton SmartNode 4960 VoIP adapter (SmartWare 4.2)",81
218.23.106.56,,"Netgear WGR614v7 wireless broadband router",96
218.23.12.163,,"Microsoft Windows XP SP2 - SP3",96
218.23.122.212,,"H3C E126A or S3100-8T-SI switch (Comware 3.10)",98
218.23.122.26,,"H3C E126A or S3100-8T-SI switch (Comware 3.10)",96
218.23.122.39,,VxWorks,99
218.23.125.212,,"D-Link DES-7210 switch",97
218.23.134.134,,"Patton SmartNode 4960 VoIP adapter (SmartWare 4.2)",81
218.23.134.154,,"T-Marc 254H switch",99
218.23.134.172,,"Patton SmartNode 4960 VoIP adapter (SmartWare 4.2)",81
218.23.134.192,,"H3C E126A or S3100-8T-SI switch (Comware 3.10)",96
218.23.134.198,,"H3C E126A or S3100-8T-SI switch (Comware 3.10)",96
218.23.134.227,,"H3C E126A or S3100-8T-SI switch (Comware 3.10)",96
218.23.134.230,,"H3C E126A or S3100-8T-SI switch (Comware 3.10)",96
218.23.134.231,,"H3C E126A or S3100-8T-SI switch (Comware 3.10)",96
218.23.134.234,,"H3C E126A or S3100-8T-SI switch (Comware 3.10)",96
218.23.135.135,,"Patton SmartNode 4960 VoIP adapter (SmartWare 4.2)",81
218.23.138.189,,"Cabletron ELS100-24TXM switch",93
218.23.138.192,,"Cabletron ELS100-24TXM switch",93
218.23.138.8,,"H3C E126A or S3100-8T-SI switch (Comware 3.10)",98
218.23.141.91,,"Microsoft Windows XP SP2 - SP3",97
218.23.14.43,,"Cabletron ELS100-24TXM switch",93
218.23.14.72,,"Avaya G700 Telephony Media Gateway or Sun Advanced Lights Out Maganer 1.5.2 (VxWorks)",98
218.23.147.39,,"Microsoft Windows Vista",96
218.23.148.48,,"Westell WireSpeed Dual Connect 6100 DSL router",98
218.23.149.222,,"3Com 4200G or Huawei Quidway S5600 switch",94
218.23.152.146,,"H3C E126A or S3100-8T-SI switch (Comware 3.10)",96
218.23.152.21,,"Patton SmartNode 4960 VoIP adapter (SmartWare 4.2)",81
218.23.154.51,,"OpenWrt (Linux 2.4.32)",94
218.23.154.92,,"Westell WireSpeed Dual Connect 6100 DSL router",98
218.23.155.135,,"Microsoft Windows XP SP2 - SP3",96
218.23.164.105,,"H3C E126A or S3100-8T-SI switch (Comware 3.10)",99
218.23.169.235,,"Avaya G700 Telephony Media Gateway or Sun Advanced Lights Out Maganer 1.5.2 (VxWorks)",97
218.23.174.2,,"Cabletron ELS100-24TXM switch",89
218.23.179.70,,"H3C E126A or S3100-8T-SI switch (Comware 3.10)",96
218.23.182.240,,"Cabletron ELS100-24TXM switch",93
218.23.182.242,,"Cabletron ELS100-24TXM switch",93
218.23.182.53,,"Huawei Quidway S3526C switch (VRP 3.10)",97
218.23.184.191,,"Westell WireSpeed Dual Connect 6100 DSL router",98
218.23.184.32,,"Avaya G700 Telephony Media Gateway or Sun Advanced Lights Out Maganer 1.5.2 (VxWorks)",97
218.23.193.14,,"Linux 2.6.27",95
218.23.196.236,,"Patton SmartNode 4960 VoIP adapter (SmartWare 4.2)",81
218.23.201.229,,"Microsoft Windows 7 SP0 - SP1",96
218.23.20.170,,"3Com SuperStack 3 Switch 4500",95
218.23.202.15,,"Huawei S2326 switch",89
218.23.202.88,,"Huawei S2326 switch",89
218.23.205.182,,"Linux 2.6.27",95
218.23.211.88,,"Westell WireSpeed Dual Connect 6100 DSL router",98
218.23.214.106,,"Microsoft Windows 7 SP0 - SP1",95
218.232.153.203,,"Linux 2.6.17 - 2.6.36",97
218.23.2.217,,"T-Marc 254H switch",99
218.23.222.50,,"H3C E126A or S3100-8T-SI switch (Comware 3.10)",99
218.232.26.58,,"Linux 2.6.24 - 2.6.25",96
218.23.24.227,,"Cisco Aironet 1200-series WAP router (IOS 12.3 - 12.4)",98
218.23.250.167,,"Westell WireSpeed Dual Connect 6100 DSL router",98
218.23.250.95,,"Cabletron ELS100-24TXM switch",93
218.23.251.238,,"Patton SmartNode 4960 VoIP adapter (SmartWare 4.2)",81
218.23.25.55,,"Avaya G700 Telephony Media Gateway or Sun Advanced Lights Out Maganer 1.5.2 (VxWorks)",97
218.23.25.73,,"Avaya G700 Telephony Media Gateway or Sun Advanced Lights Out Maganer 1.5.2 (VxWorks)",98
218.23.29.202,,VxWorks,97
218.23.34.156,,"Avaya G700 Telephony Media Gateway or Sun Advanced Lights Out Maganer 1.5.2 (VxWorks)",96
218.23.41.139,,"H3C E126A or S3100-8T-SI switch (Comware 3.10)",99
218.234.167.21,,"Linux 2.6.18 - 2.6.32",97
218.23.41.85,,"Westell WireSpeed Dual Connect 6100 DSL router",98
218.23.41.89,,"H3C E126A or S3100-8T-SI switch (Comware 3.10)",96
218.234.44.111,,"Linux 2.6.18",98
218.235.105.49,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
218.235.81.185,,"Linux 2.6.18 - 2.6.32",97
218.23.60.70,,"3Com 3016 router",88
218.23.65.131,,"Patton SmartNode 4960 VoIP adapter (SmartWare 4.2)",81
218.23.65.138,,"Foundry Networks ServerIron switch",81
218.23.66.120,,"Microsoft Windows Vista",96
218.23.67.243,,"Patton SmartNode 4960 VoIP adapter (SmartWare 4.2)",81
218.23.70.232,,"H3C E126A or S3100-8T-SI switch (Comware 3.10)",99
218.23.70.241,,"T-Marc 254H switch",99
218.23.70.50,,"Patton SmartNode 4960 VoIP adapter (SmartWare 4.2)",81
218.237.197.144,,VxWorks,94
218.23.74.32,,"Microsoft Windows XP SP2 - SP3",95
218.23.76.36,,"Cabletron ELS100-24TXM switch",93
218.23.82.154,,"Microsoft Windows XP SP2 or Windows Server 2003 SP1 or SP2",97
218.239.167.211,,"Linux 2.6.18 - 2.6.32",99
218.23.9.36,,"T-Marc 254H switch",99
218.23.9.40,,"H3C E126A or S3100-8T-SI switch (Comware 3.10)",99
218.23.95.15,,"Linux 2.6.27",95
218.23.95.83,,"Linux 2.6.19 - 2.6.32",99
218.23.9.62,,"T-Marc 254H switch",99
218.24.218.14,,"Linux 2.6.18 - 2.6.24",94
218.249.108.180,,"Microsoft Windows Server 2003 Enterprise Edition",89
218.250.84.88,n218250084088.netvigator.com,"DD-WRT v24-sp1 (Linux 2.4.36)",93
218.250.86.109,n218250086109.netvigator.com,"Linux 2.4.33 (embedded)",96
218.252.246.138,cm218-252-246-138.hkcable.com.hk,"ipTIME PRO 54G WAP",99
